day,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2020-02-28,64,Chrome,Desktop,,Linux,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-28,64,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-28,64,Chrome,Desktop,,Linux,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-28,64,Chrome,Desktop,,Linux,/apps/help-center,,App Generated,https://thebeardroller.com/apps/help-center,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-28,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Washington,District of Columbia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-29,64,Chrome,Desktop,,Linux,/pages/return-refund-policy,27111718990,Custom Page,https://thebeardroller.com/pages/return-refund-policy,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-29,129,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Cleveland,Ohio,United States,,,,Direct,,,1,0,0,0,0,1m18s,0,4,1
2020-02-29,130,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Delano,California,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,1,1,1,1,2m16s,0,8,1
2020-02-29,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-02-29,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Goose Creek,South Carolina,United States,,,,Direct,,,1,0,0,0,0,1m9s,0,2,1
2020-03-01,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Santa Clara,California,United States,,,,Direct,,,1,0,0,0,0,2m6s,0,10,1
2020-03-01,80,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Stockholm,Stockholm,Sweden,,,,Direct,,,2,0,0,0,0,5m17.5s,0,12,1
2020-03-02,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,San Mateo,California,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,2,0,0,0,0,45.5s,0,5,1
2020-03-03,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Brasília,Federal District,Brazil,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-03,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Vancouver,British Columbia,Canada,bing.com,Bing,,Search,,bing.com,1,0,0,0,0,2m40s,0,2,1
2020-03-03,60,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Dallas,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-03,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Calgary,Alberta,Canada,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-03-03,130,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Baytown,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-04,130,Instagram,Mobile,12,iOS,,,Homepage,https://thebeardroller.com/,,,Hong Kong,l.instagram.com,Instagram,,Social,,l.instagram.com?u=http%3A%2F%2Fthebeardroller.com%2F&e=AT2ZXht0akP9smy_0ayVkIUDIJcTYTjfes2Kq7-J0kzSpnhse8CJ4vRbEPFz6no5dHNG7HcqfxuR6Z93EouT-7pEfxGCY345KB8JkEfRjiUUBMYgXEsd4UvMzB0d1W1xmA,1,0,0,0,0,0s,1,1,1
2020-03-04,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Calgary,Alberta,Canada,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-04,80,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,,,,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-04,128,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Minneapolis,Minnesota,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-03-05,131,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Buena Park,California,United States,,,,Direct,,,1,0,0,0,0,1m16s,0,3,1
2020-03-06,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0s,0,0,0
2020-03-07,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0s,0,0,0
2020-03-08,131,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,,,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,1,1,1,1,5m55s,0,6,1
2020-03-09,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Islamabad,Islamabad,Pakistan,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2020-03-09,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/a464f4b0579704398ec739045d037a80,Mexico City,Mexico City,Mexico,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2020-03-09,131,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Aberdeen,Scotland,United Kingdom,,,,Direct,,,1,0,0,0,0,1m19s,0,2,1
2020-03-10,131,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Encinitas,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-11,132,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Tauranga,Bay of Plenty,New Zealand,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,0,0,14m2s,0,8,1
2020-03-11,132,Instagram,Mobile,9,Android,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/996e3ff932312fcbea2d4e012221662f?previous_step=contact_information&step=shipping_method,Tauranga,Bay of Plenty,New Zealand,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,1,0,0,9m51s,0,3,1
2020-03-11,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Alamogordo,New Mexico,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,3m16s,0,4,1
2020-03-12,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0s,0,0,0
2020-03-13,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0s,0,0,0
2020-03-14,80,HeadlessChrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-14,80,HeadlessChrome,Desktop,,Linux,/account/login,,Customer Account,https://thebeardroller.com/account/login,,,United States,,,,Direct,,,1,0,0,0,0,28s,0,4,1
2020-03-14,80,HeadlessChrome,Desktop,,Linux,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us,,,United States,,,,Direct,,,1,0,0,0,0,39s,0,6,1
2020-03-14,131,Instagram,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Huntsville,Alabama,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,1,1,1,3m29s,0,7,1
2020-03-14,80,Chrome Mobile,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,,,United Kingdom,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2020-03-15,80,Chrome Mobile,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Southern Pines,North Carolina,United States,r.search.yahoo.com,Yahoo!,/_ylt=AwrJ61eQHW5enLIADTdx.9w4;_ylu=X3oDMTByNXM5bzY5BGNvbG8DYmYxBHBvcwMzBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1584303632/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=Q0G7MTvXdy3ypavivhrPE31b19U-,Search,,r.search.yahoo.com/_ylt=AwrJ61eQHW5enLIADTdx.9w4;_ylu=X3oDMTByNXM5bzY5BGNvbG8DYmYxBHBvcwMzBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1584303632/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=Q0G7MTvXdy3ypavivhrPE31b19U-,1,0,0,0,0,0s,1,1,1
2020-03-15,132,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Guasave,Sinaloa,Mexico,,,,Direct,,,2,0,0,0,0,5s,0.5,3,1
2020-03-15,132,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Arab Emirates,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-16,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Eastaboga,Alabama,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-03-17,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Eastaboga,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-17,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Huntsville,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-18,80,HeadlessChrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Columbus,Ohio,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-18,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Huntsville,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-18,13,Mobile Safari,Mobile,13,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Charlotte,North Carolina,United States,,,,Direct,,,1,1,1,1,1,8m31s,0,7,1
2020-03-18,78,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Columbus,Ohio,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,1
2020-03-18,133,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Charlotte,North Carolina,United States,,,,Direct,,,1,1,0,0,0,2m2s,0,4,1
2020-03-19,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,r.search.yahoo.com,Yahoo!,/_ylt=AwrJS5XZxXNeURcACBd0g81Q;_ylu=X3oDMTByMWk2OWNtBGNvbG8DaXIyBHBvcwMyBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1584674393/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=GCTsGnr69ZfpG5i2qHG7hAek86Q-,Search,,r.search.yahoo.com/_ylt=AwrJS5XZxXNeURcACBd0g81Q;_ylu=X3oDMTByMWk2OWNtBGNvbG8DaXIyBHBvcwMyBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1584674393/RO=10/RU=https%3a%2f%2fthebeardroller.com%2f/RK=2/RS=GCTsGnr69ZfpG5i2qHG7hAek86Q-,1,0,0,0,0,1m21s,0,2,1
2020-03-19,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/5d3696da6c75dc26b5f11065e4e2c334,Charlotte,North Carolina,United States,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2020-03-19,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,1,0,0,0,14m53s,0,4,1
2020-03-19,124,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,0,0,0,0,2m7s,0,2,1
2020-03-20,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/5d3696da6c75dc26b5f11065e4e2c334,Charlotte,North Carolina,United States,thebeardroller.com,,,Direct,,thebeardroller.com,2,0,0,0,0,0s,1,2,1
2020-03-20,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,,,France,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-21,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Columbus,Georgia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-21,74,Firefox,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Madison,Wisconsin,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,1,0,0,0,6m32s,0,4,1
2020-03-22,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Columbus,Georgia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-22,64,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-22,64,Chrome,Desktop,,Linux,/products/test,,Product,https://thebeardroller.com/products/test,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-22,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-23,64,Chrome,Desktop,,Linux,/pages/return-refund-policy,27111718990,Custom Page,https://thebeardroller.com/pages/return-refund-policy,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-23,64,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-23,64,Chrome,Desktop,,Linux,/apps/help-center,,App Generated,https://thebeardroller.com/apps/help-center,Boardman,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-23,133,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Santa Clara,California,United States,,,,Direct,,,1,1,0,0,0,31s,0,3,1
2020-03-23,133,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Cologne,North Rhine-Westphalia,Germany,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-24,80,Chrome Mobile iOS,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-24,67,Opera,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Islamabad,Islamabad,Pakistan,,,,Direct,,,1,0,0,0,0,1m14s,0,3,1
2020-03-24,114,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Woodbridge,Virginia,United States,,,,Direct,,,1,0,0,0,0,10s,0,2,1
2020-03-24,133,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Goodyear,Arizona,United States,,,,Direct,,,1,0,0,0,0,9m54s,0,2,1
2020-03-24,133,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Taber,Alberta,Canada,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-03-25,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://smtpye5uf6uqt1qixz89s5ybihfphyb-9854287950.shopifypreview.com/,,,,,,,Direct,,,3,0,0,0,0,0s,1,3,3
2020-03-25,80,Chrome Mobile iOS,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Pacoima,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-25,125,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Beirut,Beyrouth,Lebanon,,,,Direct,,,1,0,0,0,0,1m10s,0,2,1
2020-03-25,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Arlington,Virginia,United States,search.yahoo.com,Yahoo!,,Search,,search.yahoo.com,1,1,1,0,0,15m9s,0,7,1
2020-03-25,134,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Pearland,Texas,United States,,,,Direct,,,1,0,0,0,0,1m46s,0,6,1
2020-03-25,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,23m49s,0,4,1
2020-03-25,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://smtpye5uf6uqt1qixz89s5ybihfphyb-9854287950.shopifypreview.com/,,Virginia,United States,,,,Direct,,,5,0,0,0,0,0s,1,5,5
2020-03-26,Other,Other,Other,Other,Other,,,Homepage,https://thebeardroller.com/,Goodyear,Arizona,United States,,,,Direct,,,1,0,0,0,0,2m17s,0,2,1
2020-03-26,134,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Santa Clara,California,United States,,,,Direct,,,1,1,0,0,0,1m4s,0,2,1
2020-03-26,134,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Silver Spring,Maryland,United States,,,,Direct,,,1,1,1,1,1,5m4s,0,8,1
2020-03-27,80,Chrome Mobile,Mobile,8,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/dc33727de9bdfdabe5d0b0b71efcf789,Eastaboga,Alabama,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-27,13,Mobile Safari,Mobile,13,iOS,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/5d3696da6c75dc26b5f11065e4e2c334,Pacoima,California,United States,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2020-03-28,12,Mobile Safari,Mobile,12,iOS,,,Homepage,https://thebeardroller.com/?fbclid=IwAR0PpYJ6v9bL1EaZZL4vcu7TUzyuxFz-MBa5rO3O-MFUcEmpmVNGv_fXpas,,,Ireland,m.facebook.com,Facebook,,Social,,m.facebook.com,1,0,0,0,0,0s,1,1,1
2020-03-28,125,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Beirut,Beyrouth,Lebanon,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-29,134,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Stoney Creek,Ontario,Canada,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,24s,0,3,1
2020-03-29,134,Instagram,Mobile,9,Android,,,Homepage,https://thebeardroller.com/,Hamburg,Hamburg,Germany,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-03-30,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,North Versailles,Pennsylvania,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDGTCT&qs=AS&cvid=3b679475cd3140bc92aaf09cb5775c64&refig=2019247fd9014f8ce69f274f223123f1&cc=US&setlang=en-US&plvar=0&PC=HCTS,1,0,1,1,1,3m28s,0,10,1
2020-03-30,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://2y3fl64pwgn00xrr5w78a5xdvuy4wcw-9854287950.shopifypreview.com/,Mountain View,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-30,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://2y3fl64pwgn00xrr5w78a5xdvuy4wcw-9854287950.shopifypreview.com/,,,,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-30,77,HeadlessChrome,Desktop,,Linux,,,Homepage,https://2y3fl64pwgn00xrr5w78a5xdvuy4wcw-9854287950.shopifypreview.com/,,Virginia,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2020-03-30,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Laval,Quebec,Canada,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,4s,0,2,1
2020-03-30,80,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,17s,0,2,1
2020-03-31,134,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,,,United Kingdom,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-31,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Jersey City,New Jersey,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-31,11,Samsung Internet,Mobile,9,Android,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/a2946fdc8684a6e136765b61a9ec579d,Abingdon,England,United Kingdom,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-31,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Hartford,Wisconsin,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-03-31,134,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Dublin,Leinster,Ireland,,,,Direct,,,1,0,0,0,0,21s,0,2,1
2020-04-01,134,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Benavente,Santarém,Portugal,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,18s,0,3,1
2020-04-01,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Gaithersburg,Maryland,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04-01,80,Chrome,Desktop,10,Windows,/orders,,Checkout,https://thebeardroller.com/9854287950/orders/14bc073ccc8ccf77f490f603bf3c20cd,North Versailles,Pennsylvania,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04-01,134,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Dublin,Leinster,Ireland,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,48s,0,2,1
2020-04-02,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Brampton,Ontario,Canada,,,,Direct,,,1,0,0,0,0,41s,0,3,1
2020-04-02,135,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Farsta strand,Stockholm,Sweden,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,8s,0,2,1
2020-04-03,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Las Cruces,New Mexico,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDNTHT&mkt=en-us&httpsmsn=1&msnews=1&rec_search=1&plvar=0&refig=48ea8d21d94f40088674550f8b8b8c52&sp=-1&pq=beard+roller&sc=8-12&qs=n&sk=&cvid=48ea8d21d94f40088674550f8b8b8c52,1,0,0,0,0,0s,1,1,1
2020-04-03,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Motherwell,Scotland,United Kingdom,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,11s,0,2,1
2020-04-03,104,Instagram,Mobile,8,Android,,,Homepage,https://thebeardroller.com/,Mexico City,Mexico City,Mexico,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04-03,135,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Northampton,Massachusetts,United States,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04-03,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Surrey,British Columbia,Canada,,,,Direct,,,1,0,0,0,0,29s,0,4,1
2020-04-03,80,Chrome Mobile WebView,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Innsbruck,Tyrol,Austria,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2020-04-03,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Oxford,England,United Kingdom,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDGTCT&qs=PF&cvid=0eecf8bdffce488fbf7d6fd4ea38854b&refig=796bc9d2d0a9497195c80af60a051ef9&cc=GB&setlang=en-GB&plvar=0&PC=ACTS,1,0,0,0,0,0s,1,1,1
2020-04-03,18,Edge,Desktop,10,Windows,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Las Cruces,New Mexico,United States,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,15s,0,2,1
2020-04-04,18,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Garland,Texas,United States,www.bing.com,Bing,/search,Search,beard roller,www.bing.com/search?q=beard+roller&form=EDNTHT&mkt=en-us&httpsmsn=1&msnews=1&rec_search=1&plvar=0&refig=a5af476f87d042e09238d35c7446a222&sp=5&qs=AS&pq=beard+r&sk=PRES1AS4&sc=8-7&cvid=a5af476f87d042e09238d35c7446a222&cc=US&setlang=en-US,1,0,0,0,0,20s,0,4,1
2020-04-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,West Haverstraw,New York,United States,,,,Direct,,,1,0,1,1,1,6m6s,0,9,1
2020-04-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Dumfries,Virginia,United States,,,,Direct,,,1,0,0,0,0,1m29s,0,3,1
2020-04-04,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Ruislip,England,United Kingdom,,,,Direct,,,1,0,0,0,0,9s,0,2,1
2020-04-05,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Mount Vernon,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04-05,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,West Haverstraw,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04-05,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Kanpur,Uttar Pradesh,India,,,,Direct,,,1,0,0,0,0,25s,0,3,1
2020-04-05,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Paris,Île-de-France,France,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,0,0,0,0,0s,1,1,1
2020-04-05,13,Mobile Safari,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,West Haverstraw,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2020-04-05,258,Facebook,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Motherwell,Scotland,United Kingdom,,,,Direct,,,1,0,0,0,0,9s,0,2,1
2020-04-05,135,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,New York,New York,United States,,,,Direct,,,1,1,0,0,0,4m28s,0,4,1
2020-04-06,135,Instagram,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,London,England,United Kingdom,l.instagram.com,Instagram,,Social,,l.instagram.com,1,0,0,0,0,0s,1,1,1
2020-04-06,133,Instagram,Mobile,13,iOS,,,Homepage,https://thebeardroller.com/,Los Angeles,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
